28,56,47,12,53
53,3,56,18,43
22,11,66,67,47
22,48,49,30,67
53,3,57,43,18
47,29,66,69,67
47,66,29,12,67
67,68,53,69,62
28,56,47,53,12
53,3,56,47,9
26,44,41,20,49
53,4,67,15,57
26,41,44,20,49
53,3,57,47,67
48,22,49,26,30
47,56,28,12,66
47,53,29,67,69
4,57,15,53,43
22,49,30,48,26
47,66,67,69,22
56,53,47,28,12
22,48,67,49,26
53,3,47,9,56
22,48,49,67,30
47,66,29,67,69
53,3,47,67,9
53,56,47,3,12
53,3,56,47,9
30,22,49,26,48
47,29,66,69,53
53,3,57,47,43
22,48,67,49,26
67,68,15,62,53
24,13,42,70,26
26,64,50,38,39
17,66,47,11,22
43,57,53,4,7
28,17,47,66,12
17,47,66,28,12
17,66,47,11,29
28,17,47,66,12
28,47,66,56,17
28,47,56,66,8
28,47,56,66,17
28,47,17,66,12
28,47,56,25,53
28,47,56,53,66
47,66,29,17,12
17,47,66,29,28
17,66,47,11,29
17,47,28,66,12
56,53,47,12,3
53,3,56,47,18
53,4,57,67,15
4,57,43,53,15
47,66,29,12,69
47,66,67,69,29
66,47,11,22,67
47,29,66,69,12
22,11,66,67,48
53,57,3,4,67
53,3,57,67,47
53,57,67,3,4
30,22,49,48,26
30,22,49,48,26
28,56,47,53,12
53,3,47,67,29
26,30,49,44,41
47,66,67,69,29
56,53,47,12,3
22,67,48,30,49
47,29,66,12,69
57,43,53,4,52
26,49,30,41,44
53,3,57,47,43
53,56,47,3,12
53,47,56,12,29
56,53,47,12,3
56,47,12,53,66
53,3,67,47,57
53,3,47,9,56
43,57,53,52,4
53,56,3,47,12
28,56,47,53,12
15,67,4,7,53
66,11,47,22,67
53,56,47,3,28
53,3,56,47,9
47,66,29,67,69
67,62,22,68,66
53,3,57,67,4
22,67,48,66,11
30,26,49,44,22
53,47,3,67,29
15,67,4,53,7
53,57,3,43,4
48,22,49,26,30
53,3,57,67,47
53,57,43,3,52
53,3,56,47,9
53,3,57,67,43
28,56,47,12,53
28,56,47,53,12
53,3,56,47,43
53,47,3,67,69
53,3,47,56,29
67,15,68,62,53
53,3,57,47,43
53,3,47,56,9
22,67,48,62,49
53,3,57,43,47
66,11,22,47,67
53,3,57,43,18
47,12,29,66,53
53,56,47,28,3
22,11,66,67,47
53,56,47,3,12
53,57,4,3,43
22,30,49,48,67
22,67,48,66,11
28,56,47,53,12
53,3,67,47,69
53,3,47,67,29
53,3,67,47,57
47,53,29,66,67
30,49,22,48,26
47,66,29,12,67
15,4,67,7,57
67,68,62,15,69
53,47,56,12,3
53,57,43,3,52
30,49,22,26,48
15,67,4,53,7
30,49,22,48,26
22,67,48,62,49
22,11,66,67,48
28,56,53,47,3
22,49,48,30,26
28,56,47,53,12
22,67,48,49,30
4,15,57,7,53
67,68,69,62,47
56,53,47,3,12
53,3,47,56,9
28,56,53,47,12
53,4,57,67,15
47,66,29,12,67
56,47,53,12,28
57,53,4,43,15
28,56,53,47,12
26,67,20,22,48
24,13,42,70,26
