21,2,44,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638748
20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3675749
21,7,22,7,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3676067
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3714805
2,7,9,7,12,7,20,7,22,7,22,7,44,7,58,7,0,0,0,0,0,0,0,0,3716025
21,7,46,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3718493
18,7,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3724021
10,7,18,7,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741464
4,7,9,7,53,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3745901
3,7,12,7,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3756534
8,7,10,2,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3757685
4,7,12,2,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3764205
45,7,51,1,54,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3780870
12,7,20,1,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3802440
24,1,52,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3806436
21,7,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3813255
20,7,28,7,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3830434
1,1,22,7,22,7,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3866852
45,7,51,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900198
12,7,18,7,20,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3908804
3,7,9,7,18,7,27,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3911258
20,1,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3946175
20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969199
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3978102
3,7,45,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4004838
12,1,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4007085
9,7,12,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4074294
