60,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0
44,11,14,0,0,0,0,0,0,0,0,0
11,14,0,0,0,0,0,0,0,0,0,0
21,29,0,0,0,0,0,0,0,0,0,0
60,42,51,48,11,0,0,0,0,0,0,0
60,48,52,21,61,0,0,0,0,0,0,0
48,21,9,35,0,0,0,0,0,0,0,0
60,35,0,0,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
48,35,0,0,0,0,0,0,0,0,0,0
11,60,21,35,61,0,0,0,0,0,0,0
11,21,30,29,2,0,0,0,0,0,0,0
11,48,21,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
11,51,0,0,0,0,0,0,0,0,0,0
44,61,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
48,11,61,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0
57,61,0,0,0,0,0,0,0,0,0,0
17,60,29,0,0,0,0,0,0,0,0,0
48,42,0,0,0,0,0,0,0,0,0,0
61,60,0,0,0,0,0,0,0,0,0,0
38,11,0,0,0,0,0,0,0,0,0,0
60,48,61,35,11,28,0,0,0,0,0,0
60,48,42,61,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
60,61,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
21,35,0,0,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
17,60,0,0,0,0,0,0,0,0,0,0
60,18,11,0,0,0,0,0,0,0,0,0
60,11,0,0,0,0,0,0,0,0,0,0
35,53,0,0,0,0,0,0,0,0,0,0
48,12,60,0,0,0,0,0,0,0,0,0
3,11,60,42,61,48,0,0,0,0,0,0
11,48,0,0,0,0,0,0,0,0,0,0
61,11,28,17,0,0,0,0,0,0,0,0
35,53,0,0,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
18,48,57,60,11,41,53,0,0,0,0,0
60,25,13,11,0,0,0,0,0,0,0,0
48,52,0,0,0,0,0,0,0,0,0,0
11,60,41,28,0,0,0,0,0,0,0,0
61,11,0,0,0,0,0,0,0,0,0,0
48,60,61,53,41,11,57,4,35,0,0,0
18,48,21,11,0,0,0,0,0,0,0,0
35,51,61,48,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0
9,48,0,0,0,0,0,0,0,0,0,0
55,60,21,0,0,0,0,0,0,0,0,0
11,60,29,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0
60,24,0,0,0,0,0,0,0,0,0,0
