21,7,47,7,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6207177
59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6211519
46,2,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6216404
45,7,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6269657
3,7,18,7,20,7,27,7,41,7,0,0,0,0,0,0,0,0,0,0,6298090
9,7,12,7,18,7,44,7,50,2,58,7,0,0,0,0,0,0,0,0,6342673
45,7,46,7,51,7,54,7,55,1,62,7,0,0,0,0,0,0,0,0,6343818
9,7,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6377136
13,1,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6466704
20,7,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6497191
2,7,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6504603
4,7,20,7,59,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,6516395
4,1,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6536320
3,7,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6541647
22,7,44,7,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6545745
5,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6575717
12,7,45,7,47,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,6577029
21,7,22,7,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6598801
46,7,51,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6610602
12,7,19,7,20,7,23,7,25,7,0,0,0,0,0,0,0,0,0,0,6628753
37,7,45,7,51,7,54,7,61,2,62,7,0,0,0,0,0,0,0,0,6667286
12,7,52,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6685919
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6719308
2,7,20,7,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6790685
3,7,4,7,12,7,18,7,59,7,0,0,0,0,0,0,0,0,0,0,6815936
12,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6834494
41,1,51,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6876045
46,7,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6956145
3,7,45,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6962290
18,7,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6981977
9,7,12,7,18,2,45,7,46,7,0,0,0,0,0,0,0,0,0,0,6996096
1,7,3,7,12,7,18,7,0,0,0,0,0,0,0,0,0,0,0,0,7009174
3,7,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7049951
3,7,12,7,20,1,27,7,44,7,61,7,0,0,0,0,0,0,0,0,7089503
59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7092000
12,7,37,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7113222
3,1,45,7,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7154963
20,1,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7157575
21,7,45,7,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7161932
44,7,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7190561
20,1,46,7,47,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,7267044
21,7,22,7,45,7,47,7,51,7,0,0,0,0,0,0,0,0,0,0,7288204
4,7,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7318353
52,7,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7357541
38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7359440
20,1,21,7,45,7,54,7,62,7,0,0,0,0,0,0,0,0,0,0,7382842
20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7383675
19,7,20,7,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7394213
3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7420106
9,7,54,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7420630
63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7428322
13,1,21,7,45,7,47,7,51,7,54,7,62,7,0,0,0,0,0,0,7435418
18,7,61,7,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7444799
12,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7480836
46,7,54,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7483317
18,7,22,7,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7516991
6,7,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7565480
24,1,52,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7571217
3,7,12,7,47,7,63,7,0,0,0,0,0,0,0,0,0,0,0,0,7579550
4,7,21,7,45,7,46,7,54,7,55,7,59,7,62,7,0,0,0,0,7584318
22,7,47,7,52,1,61,2,0,0,0,0,0,0,0,0,0,0,0,0,7598284
6,1,12,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7622286
3,7,53,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7684173
52,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7690185
12,7,26,1,52,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,7691058
52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7715501
22,7,47,7,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7725415
2,7,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7729528
13,7,28,7,37,7,46,7,58,7,60,7,0,0,0,0,0,0,0,0,7760471
3,1,21,7,54,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,7795636
19,7,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7836461
3,1,51,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7836753
18,7,45,7,46,7,51,7,54,7,64,7,0,0,0,0,0,0,0,0,7841753
4,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7867510
44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7902960
44,1,46,7,51,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,7912171
21,1,45,7,54,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,7917890
33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7978693
3,7,20,7,27,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,7993192
12,1,45,7,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8004224
38,7,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034600
3,7,18,7,20,7,64,7,0,0,0,0,0,0,0,0,0,0,0,0,8069827
3,7,20,7,21,7,22,7,46,7,47,7,51,7,63,6,0,0,0,0,8081714
22,7,22,7,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8131096
42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8158826
3,1,21,7,45,7,47,7,54,7,0,0,0,0,0,0,0,0,0,0,8169463
20,7,54,7,58,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,8209321
6,6,20,1,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8288861
21,7,45,7,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8325518
52,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8335248
12,7,19,7,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8354872
22,7,55,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8376655
1,7,14,7,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8377492
13,7,23,7,29,7,64,7,0,0,0,0,0,0,0,0,0,0,0,0,8411299
28,7,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8428316
12,7,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8475169
